 0.00241 
 -0.00033 
 -0.00315 
 -0.00273 
 -0.00134 
 0.00131 
 0.00274 
 0.00110 
 0.00064 
 -0.00079 
 -0.00050 
 0.00017 
 0.00034 
 -0.00147 
 -0.00109 
 -0.00071 
 0.00203 
 0.00266 
 0.00165 
 0.00081 
 -0.00100 
 -0.00201 
 -0.00117 
 -0.00004 
 0.00140 
 0.00152 
 0.00190 
 0.00001 
 0.00009 
 -0.00063 
 -0.00046 
 -0.00037 
 -0.00041 
 0.00009 
 0.00026 
 0.00152 
 0.00102 
 0.00026 
 0.00034 
 -0.00172 
 -0.00117 
 -0.00016 
 0.00093 
 0.00173 
 0.00144 
 0.00089 
 -0.00054 
 -0.00012 
 -0.00084 
 -0.00130 
 0.00013 
 0.00055 
 0.00228 
 0.00089 
 0.00118 
 -0.00004 
 -0.00079 
 -0.00029 
 -0.00054 
 -0.00084 
 0.00005 
 0.00165 
 0.00064 
 0.00038 
 -0.00012 
 -0.00054 
 -0.00092 
 -0.00130 
 -0.00063 
 0.00047 
 0.00249 
 0.00152 
 0.00144 
 0.00022 
 -0.00088 
 -0.00084 
 -0.00067 
 -0.00096 
 0.00001 
 0.00131 
 0.00123 
 0.00047 
 -0.00050 
 -0.00096 
 -0.00084 
 -0.00029 
 -0.00092 
 0.00009 
 0.00055 
 0.00190 
 0.00047 
 0.00038 
 0.00026 
 -0.00079 
 -0.00109 
 -0.00113 
 -0.00063 
 0.00097 
 0.00249 
 0.00165 
 0.00030 
 -0.00020 
 -0.00143 
 -0.00096 
 -0.00050 
 -0.00008 
 0.00102 
 0.00165 
 0.00135 
 0.00051 
 0.00030 
 -0.00092 
 -0.00109 
 -0.00058 
 0.00055 
 0.00127 
 0.00156 
 0.00203 
 0.00026 
 -0.00004 
 0.00022 
 -0.00100 
 -0.00079 
 -0.00105 
 0.00017 
 0.00089 
 0.00224 
 0.00106 
 0.00013 
 0.00017 
 -0.00130 
 -0.00130 
 -0.00033 
 0.00127 
 0.00118 
 0.00118 
 0.00114 
 -0.00029 
 0.00047 
 -0.00100 
 -0.00054 
 -0.00058 
 0.00110 
 0.00131 
 0.00169 
 0.00156 
 0.00001 
 0.00072 
 -0.00079 
 -0.00084 
 -0.00029 
 0.00076 
 0.00144 
 0.00047 
 0.00114 
 -0.00020 
 0.00009 
 -0.00025 
 -0.00092 
 -0.00088 
 0.00005 
 0.00173 
 0.00060 
 0.00106 
 0.00030 
 -0.00063 
 -0.00067 
 -0.00092 
 -0.00063 
 0.00085 
 0.00215 
 0.00097 
 0.00106 
 0.00030 
 -0.00046 
 -0.00063 
 -0.00050 
 -0.00067 
 0.00047 
 0.00156 
 0.00186 
 0.00135 
 0.00026 
 -0.00050 
 -0.00071 
 -0.00037 
 -0.00058 
 0.00030 
 0.00114 
 0.00257 
 0.00081 
 0.00022 
 -0.00041 
 -0.00105 
 -0.00063 
 -0.00050 
 0.00038 
 0.00068 
 0.00190 
 0.00093 
 0.00043 
 0.00022 
 -0.00084 
 -0.00029 
 -0.00008 
 -0.00025 
 0.00072 
 0.00127 
 0.00144 
 0.00034 
 0.00022 
 0.00001 
 0.00001 
 -0.00008 
 -0.00025 
 0.00026 
 0.00076 
 0.00245 
 0.00093 
 0.00005 
 -0.00029 
 -0.00143 
 -0.00092 
 -0.00025 
 0.00089 
 0.00064 
 0.00140 
 0.00043 
 -0.00046 
 0.00022 
 -0.00138 
 -0.00134 
 -0.00016 
 0.00114 
 0.00106 
 0.00161 
 0.00144 
 -0.00004 
 0.00097 
 -0.00079 
 -0.00025 
 0.00038 
 0.00186 
 0.00198 
 0.00156 
 0.00148 
 -0.00033 
 0.00005 
 -0.00105 
 -0.00079 
 0.00005 
 0.00017 
 0.00123 
 0.00043 
 0.00081 
 -0.00033 
 -0.00113 
 -0.00079 
 -0.00206 
 -0.00176 
 -0.00075 
 0.00089 
 -0.00058 
 -0.00033 
 -0.00096 
 -0.00121 
 -0.00054 
 -0.00058 
 -0.00054 
 0.00009 
 0.00241 
 0.00190 
 0.00245 
 0.00156 
 0.00030 
 0.00123 
 0.00203 
 0.00203 
 0.00287 
 0.00346 
 0.00371 
 0.00371 
 0.00295 
 0.00169 
 0.00152 
 0.00165 
 0.00123 
 0.00135 
 0.00182 
 0.00203 
 -0.00025 
